当地时间 哈尔滨太平(机场）,气温,气象站大气压,海平面大气压,相对湿度,风向,平均风速,最大阵风,特殊天象,重要天象,总云量,能见度,露点温度,时间,日期
12.01.2022 03:00,-28,753.4,768.1,75,从东南偏南方向吹来的风,1,,,,无明显的云,6,-31,3:00,12.01.2022
12.01.2022 02:00,-25,754.3,768.9,76,从西南偏南方向吹来的风,2,,,,无明显的云,6,-28,2:00,12.01.2022
12.01.2022 01:00,-26,753.5,768.1,83,从南方吹来的风,2,,,,无明显的云,6,-28,1:00,12.01.2022
12.01.2022 00:00,-25,753.5,768.1,76,从西南偏南方向吹来的风,2,,,,无明显的云,6,-28,0:00,12.01.2022
11.01.2022 23:00,-26,754.3,768.9,83,从西南偏南方向吹来的风,3,,轻雾,,无明显的云,5,-28,23:00,11.01.2022
11.01.2022 22:00,-25,754.3,768.9,83,从西南偏南方向吹来的风,2,,轻雾,,无明显的云,5,-27,22:00,11.01.2022
11.01.2022 21:00,-26,755,769.6,83,从西南偏南方向吹来的风,2,,轻雾,,无明显的云,4,-28,21:00,11.01.2022
11.01.2022 20:00,-24,754.4,768.9,84,从西南偏南方向吹来的风,2,,烟,,无明显的云,4,-26,20:00,11.01.2022
11.01.2022 19:00,-23,754.4,768.9,77,从西南方吹来的风,2,,烟,,无明显的云,4,-26,19:00,11.01.2022
11.01.2022 18:00,-20,754.6,768.9,77,从西方吹来的风,3,,烟,,无明显的云,5,-23,18:00,11.01.2022
11.01.2022 17:00,-19,753.9,768.1,71,从西方吹来的风,3,,,,无明显的云,6,-23,17:00,11.01.2022
11.01.2022 16:00,-18,753.9,768.1,65,从西方吹来的风,3,,,,无明显的云,10.0 大于等于,-23,16:00,11.01.2022
11.01.2022 15:00,-18,753.2,767.3,65,从西北偏西方向吹来的风,3,,,,无明显的云,10.0 大于等于,-23,15:00,11.01.2022
11.01.2022 14:00,-17,753.2,767.3,55,从西北偏西方向吹来的风,4,,,,无明显的云,10.0 大于等于,-24,14:00,11.01.2022
11.01.2022 13:00,-18,753.2,767.3,60,从西方吹来的风,4,,,,无明显的云,10.0 大于等于,-24,13:00,11.01.2022
11.01.2022 12:00,-19,753.1,767.3,71,从西方吹来的风,4,,,,无明显的云,6,-23,12:00,11.01.2022
11.01.2022 10:00,-21,753.8,768.1,70,从西方吹来的风,2,,,,无明显的云,6,-25,10:00,11.01.2022
11.01.2022 09:00,-23,753.7,768.1,77,从西南偏西方向吹来的风,3,,,,无明显的云,10.0 大于等于,-26,9:00,11.01.2022
11.01.2022 08:00,-26,752.7,767.3,83,从西南方吹来的风,2,,,,无明显的云,10.0 大于等于,-28,8:00,11.01.2022
11.01.2022 07:00,-26,752.7,767.3,76,从西南偏南方向吹来的风,3,,,,无明显的云,10.0 大于等于,-29,7:00,11.01.2022
11.01.2022 06:00,-27,752.6,767.3,83,从西南方吹来的风,2,,,,无明显的云,10.0 大于等于,-29,6:00,11.01.2022
11.01.2022 05:00,-25,752.8,767.3,83,从西南偏西方向吹来的风,3,,,,无明显的云,10.0 大于等于,-27,5:00,11.01.2022
11.01.2022 04:00,-24,752.8,767.3,84,从西方吹来的风,3,,,,无明显的云,10.0 大于等于,-26,4:00,11.01.2022
11.01.2022 03:00,-23,752.9,767.3,84,从西方吹来的风,3,,,,无明显的云,7,-25,3:00,11.01.2022
11.01.2022 02:00,-22,752.9,767.3,77,从西方吹来的风,3,,,,无明显的云,7,-25,2:00,11.01.2022
11.01.2022 01:00,-22,752.9,767.3,77,从西北偏西方向吹来的风,2,,,,无明显的云,7,-25,1:00,11.01.2022
11.01.2022 00:00,-22,752.9,767.3,84,从西北偏西方向吹来的风,3,,,,无明显的云,7,-24,0:00,11.01.2022
10.01.2022 23:00,-21,753,767.3,77,从西北方吹来的风,3,,"轻度（小）（弱） 雪, 轻雾",,疏云 (40-50%) 600 米,4.5,-24,23:00,10.01.2022
10.01.2022 22:00,-21,753,767.3,84,从西北偏西方向吹来的风,3,,"轻度（小）（弱） 雪, 轻雾",,疏云 (40-50%) 600 米,4,-23,22:00,10.01.2022
10.01.2022 21:00,-20,753,767.3,84,从西北偏西方向吹来的风,3,,"轻度（小）（弱） 雪, 轻雾",,"疏云 (40-50%) 480 米, 多云 (60-90%) 780 米",4,-22,21:00,10.01.2022
10.01.2022 20:00,-19,753.1,767.3,84,从西北偏西方向吹来的风,3,,"轻度（小）（弱） 雪, 轻雾",,多云 (60-90%) 690 米,4.5,-21,20:00,10.01.2022
10.01.2022 19:00,-18,753.2,767.3,78,从西方吹来的风,3,,"轻度（小）（弱） 雪, 轻雾",,多云 (60-90%) 780 米,4,-21,19:00,10.01.2022
10.01.2022 18:00,-18,753.2,767.3,84,从西北方吹来的风,3,,"轻度（小）（弱） 雪, 轻雾",,"疏云 (40-50%) 600 米, 多云 (60-90%) 1200 米",4,-20,18:00,10.01.2022
10.01.2022 17:00,-17,752.5,766.6,85,从西北方吹来的风,5,,"轻度（小）（弱） 雪, 轻雾",,"疏云 (40-50%) 600 米, 多云 (60-90%) 1200 米",2.8,-19,17:00,10.01.2022
10.01.2022 16:00,-16,752.6,766.6,85,从西北偏北方向吹来的风,3,,"轻度（小）（弱） 雪, 轻雾",,"少云 (10-30%) 600 米, 多云 (60-90%) 990 米",1.8,-18,16:00,10.01.2022
10.01.2022 15:00,-15,751.8,765.8,78,从西北偏北方向吹来的风,4,,"轻度（小）（弱） 雪, 轻雾",,"疏云 (40-50%) 600 米, 疏云 (40-50%) 990 米",1.8,-18,15:00,10.01.2022
10.01.2022 14:00,-15,751.8,765.8,78,从西北偏北方向吹来的风,3,,"轻度（小）（弱） 雪, 轻雾",,"疏云 (40-50%) 600 米, 多云 (60-90%) 990 米",1.6,-18,14:00,10.01.2022
10.01.2022 13:00,-16,751.8,765.8,78,从北方吹来的风,4,,"轻度（小）（弱） 雪, 轻雾",,"疏云 (40-50%) 600 米, 多云 (60-90%) 990 米",1.6,-19,13:00,10.01.2022
10.01.2022 12:00,-16,751.8,765.8,85,从北方吹来的风,2,,"轻度（小）（弱） 雪, 轻雾",,"疏云 (40-50%) 300 米, 疏云 (40-50%) 780 米",2,-18,12:00,10.01.2022
10.01.2022 11:00,-17,752.5,766.6,85,从北方吹来的风,3,,"轻度（小）（弱） 雪, 轻雾",,多云 (60-90%) 600 米,1.2,-19,11:00,10.01.2022
10.01.2022 10:00,-18,753.2,767.3,84,从东北偏北方向吹来的风,2,,"轻度（小）（弱） 雪, 轻雾",,多云 (60-90%) 600 米,1.2,-20,10:00,10.01.2022
10.01.2022 09:00,-19,753.1,767.3,84,从东北偏北方向吹来的风,1,,"轻度（小）（弱） 雪, 轻雾",,"少云 (10-30%) 180 米, 多云 (60-90%) 600 米",1.4,-21,9:00,10.01.2022
10.01.2022 08:00,-21,753,767.3,84,从东北偏北方向吹来的风,1,,轻雾,,疏云 (40-50%) 690 米,1.5,-23,8:00,10.01.2022
10.01.2022 07:00,-23,752.9,767.3,84,从东北偏东方向吹来的风,1,,烟,,无明显的云,3,-25,7:00,10.01.2022
10.01.2022 06:00,-23,752.9,767.3,84,风向多变,1,,烟,,无明显的云,3,-25,6:00,10.01.2022
10.01.2022 05:00,-22,752.9,767.3,84,从东北偏北方向吹来的风,1,,烟,,无明显的云,3,-24,5:00,10.01.2022
10.01.2022 04:00,-22,753.7,768.1,77,从东北偏北方向吹来的风,1,,烟,,无明显的云,3,-25,4:00,10.01.2022
10.01.2022 03:00,-22,753.7,768.1,84,风向多变,1,,烟,,无明显的云,3.5,-24,3:00,10.01.2022
10.01.2022 02:00,-22,753.7,768.1,84,无风,0,,烟,,无明显的云,3.5,-24,2:00,10.01.2022
10.01.2022 01:00,-21,753.8,768.1,77,从西南方吹来的风,1,,烟,,无明显的云,2.6,-24,1:00,10.01.2022
10.01.2022 00:00,-21,753.8,768.1,77,从东南偏南方向吹来的风,1,,烟,,无明显的云,3,-24,0:00,10.01.2022
09.01.2022 23:00,-21,753.8,768.1,84,风向多变,1,,烟,,无明显的云,3,-23,23:00,09.01.2022
09.01.2022 22:00,-19,753.9,768.1,84,风向多变,1,,烟,,无明显的云,3.5,-21,22:00,09.01.2022
09.01.2022 21:00,-19,754.7,768.9,84,无风,0,,烟,,无明显的云,3.5,-21,21:00,09.01.2022
09.01.2022 20:00,-18,753.9,768.1,84,从东南偏南方向吹来的风,2,,烟,,少云 (10-30%) 690 米,3.5,-20,20:00,09.01.2022
09.01.2022 19:00,-15,754.9,768.9,78,从东南方吹来的风,2,,烟,,疏云 (40-50%) 690 米,4,-18,19:00,09.01.2022
09.01.2022 18:00,-15,754.1,768.1,78,从东南偏东方向吹来的风,2,,"轻度（小）（弱） 雪, 烟",,疏云 (40-50%) 690 米,4,-18,18:00,09.01.2022
09.01.2022 17:00,-15,754.1,768.1,78,从东南方吹来的风,3,,"轻度（小）（弱） 雪, 烟",,多云 (60-90%) 1200 米,3,-18,17:00,09.01.2022
09.01.2022 16:00,-14,754.2,768.1,72,从东南方吹来的风,3,,"轻度（小）（弱） 雪, 烟",,多云 (60-90%) 1200 米,4,-18,16:00,09.01.2022
09.01.2022 15:00,-14,754.2,768.1,66,从东南偏南方向吹来的风,3,,烟,,多云 (60-90%) 1200 米,5,-19,15:00,09.01.2022
09.01.2022 14:00,-14,754.2,768.1,66,从东南方吹来的风,3,,烟,,疏云 (40-50%) 1200 米,5,-19,14:00,09.01.2022
09.01.2022 13:00,-14,754.2,768.1,61,从东南偏南方向吹来的风,3,,,,无明显的云,6,-20,13:00,09.01.2022
09.01.2022 12:00,-15,754.9,768.9,60,从东南偏南方向吹来的风,3,,,,无明显的云,6,-21,12:00,09.01.2022
09.01.2022 11:00,-16,754.8,768.9,60,从东南偏南方向吹来的风,3,,,,无明显的云,6,-22,11:00,09.01.2022
09.01.2022 10:00,-19,755.4,769.6,71,从东南偏南方向吹来的风,3,,,,无明显的云,6,-23,10:00,09.01.2022
09.01.2022 09:00,-20,755.3,769.6,71,从东南偏南方向吹来的风,3,,,,无明显的云,6,-24,9:00,09.01.2022
09.01.2022 08:00,-22,755.2,769.6,77,从东南偏南方向吹来的风,2,,,,无明显的云,6,-25,8:00,09.01.2022
09.01.2022 07:00,-23,755.9,770.4,77,从南方吹来的风,2,,,,无明显的云,6,-26,7:00,09.01.2022
09.01.2022 06:00,-24,755.9,770.4,84,从东南偏南方向吹来的风,1,,,,无明显的云,6,-26,6:00,09.01.2022
09.01.2022 05:00,-24,755.1,769.6,76,从东南偏南方向吹来的风,1,,,,无明显的云,6,-27,5:00,09.01.2022
09.01.2022 04:00,-25,755,769.6,83,从南方吹来的风,1,,,,无明显的云,6,-27,4:00,09.01.2022
09.01.2022 03:00,-25,755.8,770.4,76,风向多变,1,,,,无明显的云,7,-28,3:00,09.01.2022
09.01.2022 02:00,-25,755.8,770.4,83,从南方吹来的风,2,,,,无明显的云,7,-27,2:00,09.01.2022
09.01.2022 01:00,-24,755.1,769.6,84,从南方吹来的风,1,,,,无明显的云,7,-26,1:00,09.01.2022
09.01.2022 00:00,-24,755.1,769.6,84,从西南偏南方向吹来的风,2,,,,无明显的云,8,-26,0:00,09.01.2022
08.01.2022 23:00,-23,755.1,769.6,77,风向多变,1,,,,无明显的云,8,-26,23:00,08.01.2022
08.01.2022 22:00,-21,756,770.4,77,从西方吹来的风,3,,,,无明显的云,8,-24,22:00,08.01.2022
08.01.2022 21:00,-22,756,770.4,77,风向多变,1,,,,无明显的云,10.0 大于等于,-25,21:00,08.01.2022
08.01.2022 20:00,-20,756.1,770.4,71,从西北偏北方向吹来的风,1,,,,无明显的云,10.0 大于等于,-24,20:00,08.01.2022
08.01.2022 19:00,-20,755.3,769.6,71,从西北偏北方向吹来的风,2,,,,无明显的云,10.0 大于等于,-24,19:00,08.01.2022
08.01.2022 18:00,-20,755.3,769.6,71,从西北偏北方向吹来的风,2,,,,无明显的云,10.0 大于等于,-24,18:00,08.01.2022
08.01.2022 17:00,-19,754.7,768.9,65,从北方吹来的风,4,,,,无明显的云,10.0 大于等于,-24,17:00,08.01.2022
08.01.2022 16:00,-18,754.7,768.9,65,从北方吹来的风,4,,,,无明显的云,10.0 大于等于,-23,16:00,08.01.2022
08.01.2022 15:00,-16,754,768.1,60,从西北偏北方向吹来的风,5,,,,无明显的云,10.0 大于等于,-22,15:00,08.01.2022
08.01.2022 14:00,-16,754,768.1,60,从西北偏北方向吹来的风,6,,,,无明显的云,10.0 大于等于,-22,14:00,08.01.2022
08.01.2022 13:00,-16,753.3,767.3,60,从北方吹来的风,6,,,,无明显的云,10.0 大于等于,-22,13:00,08.01.2022
08.01.2022 12:00,-16,753.3,767.3,66,从北方吹来的风,6,,,,无明显的云,10.0 大于等于,-21,12:00,08.01.2022
08.01.2022 11:00,-16,752.6,766.6,66,从北方吹来的风,6,,,,无明显的云,10.0 大于等于,-21,11:00,08.01.2022
08.01.2022 10:00,-17,752.5,766.6,71,从北方吹来的风,6,,烟,,无明显的云,5,-21,10:00,08.01.2022
08.01.2022 09:00,-17,752.5,766.6,78,从北方吹来的风,4,,"轻雾, 烟",,无明显的云,3,-20,9:00,08.01.2022
08.01.2022 08:00,-19,751.6,765.8,84,从北方吹来的风,3,,"轻雾, 烟",,无明显的云,3,-21,8:00,08.01.2022
08.01.2022 07:00,-19,751.6,765.8,84,从东北偏北方向吹来的风,3,,"轻雾, 烟",,无明显的云,3,-21,7:00,08.01.2022
08.01.2022 06:00,-18,750.9,765,78,从北方吹来的风,3,,"轻雾, 烟",,无明显的云,3,-21,6:00,08.01.2022
08.01.2022 05:00,-20,750.1,764.3,84,从北方吹来的风,2,,"轻雾, 烟",,无明显的云,1.8,-22,5:00,08.01.2022
08.01.2022 04:00,-17,750.3,764.3,85,从东北偏北方向吹来的风,2,,"轻雾, 烟",,无明显的云,1.8,-19,4:00,08.01.2022
08.01.2022 03:00,-18,750.2,764.3,84,从西北偏北方向吹来的风,2,,"轻雾, 烟",,无明显的云,2.5,-20,3:00,08.01.2022
08.01.2022 02:00,-17,750.3,764.3,92,从东北方吹来的风,1,,"轻雾, 烟",,无明显的云,2.5,-18,2:00,08.01.2022
08.01.2022 01:00,-17,750.3,764.3,85,从北方吹来的风,1,,"轻雾, 烟",,无明显的云,2.8,-19,1:00,08.01.2022
08.01.2022 00:00,-16,750.3,764.3,92,从东南方吹来的风,1,,"轻雾, 烟",,无明显的云,3,-17,0:00,08.01.2022
07.01.2022 23:00,-15,750.4,764.3,85,从西南偏南方向吹来的风,1,,"轻雾, 烟",,无明显的云,3,-17,23:00,07.01.2022
07.01.2022 22:00,-17,750.9,765,85,从南方吹来的风,1,,"轻雾, 烟",,无明显的云,2.8,-19,22:00,07.01.2022
07.01.2022 21:00,-16,751,765,85,从南方吹来的风,2,,"轻雾, 烟",,无明显的云,2.8,-18,21:00,07.01.2022
07.01.2022 20:00,-16,751,765,85,从东南偏南方向吹来的风,2,,"轻雾, 烟",,无明显的云,3,-18,20:00,07.01.2022
07.01.2022 19:00,-15,751.8,765.8,85,从东南偏南方向吹来的风,1,,"轻雾, 烟",,无明显的云,3,-17,19:00,07.01.2022
07.01.2022 18:00,-14,751.9,765.8,78,风向多变,1,,烟,,无明显的云,3,-17,18:00,07.01.2022
07.01.2022 17:00,-13,751.9,765.8,78,从东南偏南方向吹来的风,2,,烟,,无明显的云,3,-16,17:00,07.01.2022
07.01.2022 16:00,-11,752.1,765.8,73,从东南偏东方向吹来的风,2,,烟,,无明显的云,4,-15,16:00,07.01.2022
07.01.2022 15:00,-10,752.9,766.6,67,从东南偏南方向吹来的风,2,,烟,,无明显的云,4,-15,15:00,07.01.2022
07.01.2022 14:00,-10,752.9,766.6,67,从东南偏南方向吹来的风,4,,烟,,无明显的云,4,-15,14:00,07.01.2022
07.01.2022 13:00,-10,753.6,767.3,62,从东南偏南方向吹来的风,3,,烟,,无明显的云,4,-16,13:00,07.01.2022
07.01.2022 12:00,-11,754.3,768.1,62,从东南偏南方向吹来的风,4,,烟,,无明显的云,4,-17,12:00,07.01.2022
07.01.2022 11:00,-13,755.7,769.6,66,从南方吹来的风,4,,烟,,无明显的云,4,-18,11:00,07.01.2022
07.01.2022 10:00,-16,756.3,770.4,72,从东南偏南方向吹来的风,4,,烟,,无明显的云,4,-20,10:00,07.01.2022
07.01.2022 09:00,-18,756.2,770.4,78,从东南偏南方向吹来的风,4,,烟,,无明显的云,4,-21,9:00,07.01.2022
07.01.2022 08:00,-19,756.8,771.1,71,从东南偏南方向吹来的风,4,,烟,,无明显的云,4,-23,8:00,07.01.2022
07.01.2022 07:00,-20,756.8,771.1,77,从东南偏南方向吹来的风,4,,烟,,无明显的云,4,-23,7:00,07.01.2022
07.01.2022 06:00,-20,757.6,771.9,77,从东南偏南方向吹来的风,3,,烟,,无明显的云,4,-23,6:00,07.01.2022
07.01.2022 05:00,-20,757.6,771.9,77,从东南偏南方向吹来的风,4,,烟,,无明显的云,4,-23,5:00,07.01.2022
07.01.2022 04:00,-20,758.3,772.7,77,从东南偏南方向吹来的风,3,,烟,,无明显的云,4,-23,4:00,07.01.2022
07.01.2022 03:00,-20,758.3,772.7,77,从东南偏南方向吹来的风,3,,烟,,无明显的云,4,-23,3:00,07.01.2022
07.01.2022 02:00,-20,759,773.4,77,从东南偏南方向吹来的风,3,,烟,,无明显的云,4,-23,2:00,07.01.2022
07.01.2022 01:00,-20,759,773.4,77,从东南偏南方向吹来的风,2,,烟,,无明显的云,4,-23,1:00,07.01.2022
07.01.2022 00:00,-20,759,773.4,77,从东南偏南方向吹来的风,2,,烟,,无明显的云,4,-23,0:00,07.01.2022
06.01.2022 23:00,-21,759.5,773.9,77,风向多变,1,,烟,,无明显的云,4,-24,23:00,06.01.2022
06.01.2022 21:00,-21,760.2,774.7,84,从南方吹来的风,2,,烟,,无明显的云,4,-23,21:00,06.01.2022
06.01.2022 20:00,-21,760.2,774.7,77,从东南偏南方向吹来的风,2,,烟,,无明显的云,4,-24,20:00,06.01.2022
06.01.2022 19:00,-22,760.2,774.7,84,从东南偏南方向吹来的风,2,,,,无明显的云,6,-24,19:00,06.01.2022
06.01.2022 18:00,-21,760.2,774.7,84,从南方吹来的风,2,,,,无明显的云,6,-23,18:00,06.01.2022
06.01.2022 17:00,-19,761.1,775.5,77,从南方吹来的风,2,,,,无明显的云,6,-22,17:00,06.01.2022
06.01.2022 16:00,-17,761.3,775.5,65,从西南方吹来的风,2,,,,无明显的云,7,-22,16:00,06.01.2022
06.01.2022 15:00,-16,760.5,774.7,60,从西方吹来的风,2,,,,无明显的云,8,-22,15:00,06.01.2022
06.01.2022 14:00,-17,760.5,774.7,65,从西方吹来的风,3,,,,无明显的云,8,-22,14:00,06.01.2022
06.01.2022 13:00,-17,760.5,774.7,65,从西方吹来的风,3,,,,无明显的云,8,-22,13:00,06.01.2022
06.01.2022 12:00,-18,761.2,775.5,65,从西方吹来的风,3,,,,无明显的云,7,-23,12:00,06.01.2022
06.01.2022 11:00,-19,761.1,775.5,65,从西方吹来的风,3,,,,无明显的云,7,-24,11:00,06.01.2022
06.01.2022 10:00,-21,761,775.5,70,从西北偏西方向吹来的风,3,,,,无明显的云,8,-25,10:00,06.01.2022
06.01.2022 09:00,-21,761,775.5,70,风向多变,1,,,,无明显的云,6,-25,9:00,06.01.2022
06.01.2022 08:00,-22,760.2,774.7,77,从西北偏西方向吹来的风,2,,烟,,无明显的云,4,-25,8:00,06.01.2022
06.01.2022 07:00,-22,759.4,773.9,77,从西北方吹来的风,3,,烟,,无明显的云,4,-25,7:00,06.01.2022
06.01.2022 06:00,-22,759.4,773.9,77,从西北偏西方向吹来的风,3,,烟,,无明显的云,4,-25,6:00,06.01.2022
06.01.2022 05:00,-22,758.9,773.4,84,从西北偏西方向吹来的风,4,,,,无明显的云,6,-24,5:00,06.01.2022
06.01.2022 04:00,-21,759,773.4,77,从西北偏西方向吹来的风,4,,,,无明显的云,6,-24,4:00,06.01.2022
06.01.2022 03:00,-21,758.3,772.7,77,从西北方吹来的风,4,,,,无明显的云,6,-24,3:00,06.01.2022
06.01.2022 02:00,-20,757.6,771.9,77,从西北偏北方向吹来的风,3,,烟,,无明显的云,5,-23,2:00,06.01.2022
06.01.2022 01:00,-19,756.8,771.1,77,从西北方吹来的风,4,,烟,,无明显的云,5,-22,1:00,06.01.2022
06.01.2022 00:00,-18,756.9,771.1,78,从西北方吹来的风,4,,烟,,疏云 (40-50%) 1380 米,4,-21,0:00,06.01.2022
05.01.2022 23:00,-17,756.3,770.4,78,从西北方吹来的风,4,,烟,,疏云 (40-50%) 1380 米,3,-20,23:00,05.01.2022
05.01.2022 22:00,-16,756.3,770.4,78,从西北偏西方向吹来的风,4,,烟,,疏云 (40-50%) 1380 米,4,-19,22:00,05.01.2022
05.01.2022 21:00,-17,755.5,769.6,78,风向多变,1,,烟,,疏云 (40-50%) 1380 米,5,-20,21:00,05.01.2022
05.01.2022 20:00,-16,755.5,769.6,78,从西南偏南方向吹来的风,1,,,,疏云 (40-50%) 1380 米,7,-19,20:00,05.01.2022
05.01.2022 19:00,-14,755.6,769.6,66,风向多变,1,,,,疏云 (40-50%) 1380 米,7,-19,19:00,05.01.2022
05.01.2022 18:00,-14,755.6,769.6,66,从东南偏南方向吹来的风,2,,,,无明显的云,7,-19,18:00,05.01.2022
05.01.2022 17:00,-14,755.6,769.6,66,从东南偏南方向吹来的风,3,,,,无明显的云,7,-19,17:00,05.01.2022
05.01.2022 16:00,-14,755.6,769.6,66,从东南偏南方向吹来的风,3,,,,无明显的云,7,-19,16:00,05.01.2022
05.01.2022 15:00,-13,755.7,769.6,61,从东南偏南方向吹来的风,3,,,,无明显的云,10.0 大于等于,-19,15:00,05.01.2022
05.01.2022 14:00,-13,755.7,769.6,61,从东南偏南方向吹来的风,3,,,,无明显的云,10.0 大于等于,-19,14:00,05.01.2022
05.01.2022 13:00,-13,755.7,769.6,56,从东南方吹来的风,3,,,,无明显的云,10.0 大于等于,-20,13:00,05.01.2022
05.01.2022 12:00,-15,756.4,770.4,60,从东南偏南方向吹来的风,3,,,,无明显的云,10.0 大于等于,-21,12:00,05.01.2022
05.01.2022 11:00,-16,757,771.1,60,从东南偏南方向吹来的风,3,,,,无明显的云,10.0 大于等于,-22,11:00,05.01.2022
05.01.2022 10:00,-18,757.7,771.9,60,从东南偏南方向吹来的风,4,,,,无明显的云,10.0 大于等于,-24,10:00,05.01.2022
05.01.2022 09:00,-20,757.6,771.9,65,从东南偏南方向吹来的风,4,,,,无明显的云,10.0 大于等于,-25,9:00,05.01.2022
05.01.2022 08:00,-21,757.5,771.9,64,从东南偏南方向吹来的风,3,,,,无明显的云,10.0 大于等于,-26,8:00,05.01.2022
05.01.2022 07:00,-22,758.2,772.7,70,从东南偏南方向吹来的风,3,,,,无明显的云,6,-26,7:00,05.01.2022
05.01.2022 06:00,-22,758.2,772.7,70,从南方吹来的风,2,,烟,,无明显的云,5,-26,6:00,05.01.2022
05.01.2022 05:00,-22,758.2,772.7,70,从东南偏南方向吹来的风,3,,烟,,无明显的云,5,-26,5:00,05.01.2022
05.01.2022 04:00,-22,758.9,773.4,70,从东南偏南方向吹来的风,3,,烟,,无明显的云,4,-26,4:00,05.01.2022
05.01.2022 03:00,-21,759,773.4,70,从东南偏南方向吹来的风,3,,,,无明显的云,6,-25,3:00,05.01.2022
05.01.2022 02:00,-23,758.9,773.4,77,从南方吹来的风,2,,,,无明显的云,6,-26,2:00,05.01.2022
05.01.2022 01:00,-22,758.9,773.4,77,从东南偏南方向吹来的风,2,,,,无明显的云,6,-25,1:00,05.01.2022
05.01.2022 00:00,-23,759.3,773.9,77,从东南偏南方向吹来的风,2,,,,无明显的云,6,-26,0:00,05.01.2022
04.01.2022 23:00,-24,759.3,773.9,84,风向多变,1,,,,无明显的云,6,-26,23:00,04.01.2022
04.01.2022 22:00,-24,759.3,773.9,84,从南方吹来的风,2,,,,无明显的云,6,-26,22:00,04.01.2022
04.01.2022 21:00,-25,759.2,773.9,83,风向多变,1,,,,无明显的云,6,-27,21:00,04.01.2022
04.01.2022 20:00,-25,759.2,773.9,83,从南方吹来的风,2,,,,无明显的云,6,-27,20:00,04.01.2022
04.01.2022 19:00,-23,760.1,774.7,77,从东南偏南方向吹来的风,2,,,,无明显的云,6,-26,19:00,04.01.2022
04.01.2022 18:00,-20,760.3,774.7,71,从南方吹来的风,2,,,,无明显的云,10.0 大于等于,-24,18:00,04.01.2022
04.01.2022 17:00,-19,759.6,773.9,71,从西南偏南方向吹来的风,2,,,,无明显的云,10.0 大于等于,-23,17:00,04.01.2022
04.01.2022 16:00,-17,759.7,773.9,60,从西南偏南方向吹来的风,2,,,,无明显的云,10.0 大于等于,-23,16:00,04.01.2022
04.01.2022 15:00,-15,759.8,773.9,55,从西南方吹来的风,3,,,,无明显的云,10.0 大于等于,-22,15:00,04.01.2022
